ticket_id,subject,body,category,urgency,source,processed_text,word_count,char_count,too_short
SYN-00202,,All API calls to your service are returning 500 errors since the last update. This is blocking our entire production deployment. Error: Request timeout,bug_report,critical,synthetic,nan api call service returning error since last update blocking entire production deployment error request timeout,16,155,False
SYN-00895,,What is included in the Team plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included team plan exactly trying figure need upgrade committing annual,11,118,False
SYN-00258,,The numbers on the analytics dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number analytics dashboard wrong not match actual data look like calculation error,13,127,False
SYN-00219,,My invoices disappear after saving. I get the green success message but everything is gone when I refresh. This is a major issue for our team.,bug_report,high,synthetic,nan invoice disappear saving get green success message everything gone refresh major issue team,14,146,False
SYN-00889,,How do I bulk delete old records? The documentation is not very clear on this step.,general,normal,synthetic,nan bulk delete old record documentation not clear step,9,87,False
SYN-00689,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00093,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: Tech Solutions Inc.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice tech solution inc,15,131,False
SYN-00466,,Need to move my account to a different email address. Old email is no longer accessible. What is the process?,account_access,normal,synthetic,nan need move account different email address old email no longer accessible process,13,113,False
SYN-00008,,I cancelled 30 days ago but got billed again. This is the a major issue for our team. I need my $99 back immediately.,billing,high,synthetic,nan cancelled day ago got billed major issue team need back immediately,12,121,False
SYN-00671,,Search results take 10 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00259,,The app crashes randomly throughout the day when I try to run an analysis. I am on Android 14. Error message: Request timeout,bug_report,critical,synthetic,nan app crash randomly throughout day try run analysis android error message request timeout,14,129,False
SYN-00592,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00653,,Search results take 30 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00665,,Search results take 20 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00251,,The numbers on the analytics dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number analytics dashboard wrong not match actual data look like calculation error,13,127,False
SYN-00865,,Quick question about billing cycles — could not find a clear answer in the docs. Can someone point me in the right direction?,general,normal,synthetic,nan quick question billing cycle could not find clear answer doc someone point right direction,15,129,False
SYN-00102,,I cancelled 14 days ago but got billed again. This is the causing us serious problems. I need my $79 back immediately.,billing,high,synthetic,nan cancelled day ago got billed causing u serious problem need back immediately,13,122,False
SYN-00893,,What is included in the Pro plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included pro plan exactly trying figure need upgrade committing annual,11,117,False
SYN-00155,,The filters stopped working completely. Clicking it does nothing. Tried different browsers — same issue.,bug_report,high,synthetic,nan filter stopped working completely clicking nothing tried different browser issue,11,108,False
REAL-00021,,"Some features load fine, others take forever or fail",performance,normal,manual_real,nan feature load fine others take forever fail,8,56,False
